epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,1707.59,1.03306,1.60459,0.87341,0.98606,0,0.55436,0.45783,0.46442,0.29356,0.536,0.42379,0.42059,0.23531,1.15434,1.98844,1.21316,1.10405,0,0.00190196,0.00190196,0.00190196
12,1864.46,1.00854,1.5784,0.83065,0.97613,0,0.60575,0.48996,0.50078,0.32338,0.59381,0.48319,0.4766,0.26857,1.11117,1.86928,1.11267,1.07763,0,0.00188179,0.00188179,0.00188179
13,2019.52,1.00475,1.56245,0.82479,0.975,0,0.5852,0.51584,0.51176,0.32054,0.5596,0.49072,0.47259,0.26914,1.13553,1.8602,1.11778,1.09889,0,0.00185986,0.00185986,0.00185986
14,2178.22,0.99918,1.54602,0.81155,0.97296,0,0.57589,0.51527,0.51791,0.34033,0.59127,0.49439,0.49661,0.28763,1.10246,1.81817,1.11331,1.08148,0,0.00183623,0.00183623,0.00183623
15,2333.75,0.98202,1.52363,0.79515,0.9634,0,0.60784,0.49243,0.52242,0.33523,0.58893,0.46767,0.48869,0.27733,1.1095,1.92547,1.09857,1.08543,0,0.00181093,0.00181093,0.00181093
16,2487.27,0.97358,1.50013,0.78371,0.96387,0,0.56495,0.55937,0.51706,0.32497,0.54535,0.53538,0.48731,0.28523,1.10607,1.78318,1.10135,1.08691,0,0.00178401,0.00178401,0.00178401
17,2639.39,0.95884,1.48057,0.77324,0.95737,0,0.60328,0.50245,0.50833,0.3318,0.59776,0.49097,0.49169,0.27838,1.09802,1.82485,1.10985,1.09833,0,0.00175554,0.00175554,0.00175554
18,2793.97,0.95858,1.4801,0.76161,0.95457,0,0.549,0.50168,0.50969,0.32703,0.54649,0.49563,0.49411,0.28469,1.12471,1.82512,1.14282,1.09091,0,0.00172557,0.00172557,0.00172557
19,2945.19,0.9434,1.46155,0.74318,0.94795,0,0.6046,0.52633,0.5415,0.35642,0.62935,0.49845,0.52468,0.31443,1.1092,1.82661,1.07913,1.088,0,0.00169415,0.00169415,0.00169415
20,3097.91,0.94586,1.46161,0.73588,0.94922,0,0.54861,0.58267,0.52918,0.33362,0.52507,0.55836,0.49865,0.28359,1.10949,1.82203,1.09676,1.07885,0,0.00166136,0.00166136,0.00166136
21,3256.56,0.92925,1.42188,0.71596,0.94209,0,0.58261,0.54668,0.54533,0.35785,0.57726,0.52116,0.52463,0.30228,1.07722,1.79055,1.07549,1.07755,0,0.00162725,0.00162725,0.00162725
22,3410.54,0.91546,1.40288,0.70301,0.93632,0,0.60265,0.51247,0.50695,0.33052,0.59986,0.5002,0.48461,0.28242,1.09116,1.78155,1.08732,1.08067,0,0.00159191,0.00159191,0.00159191
23,3565.89,0.91423,1.41586,0.69478,0.93382,0,0.62349,0.54297,0.54528,0.35375,0.62801,0.5251,0.52398,0.30955,1.0891,1.76481,1.07417,1.08203,0,0.00155539,0.00155539,0.00155539
24,3718.83,0.89669,1.37911,0.6769,0.93001,0,0.59636,0.54101,0.52711,0.3503,0.57623,0.52413,0.49805,0.29791,1.08374,1.81459,1.08521,1.08075,0,0.00151777,0.00151777,0.00151777
25,3880.58,0.89758,1.36568,0.65867,0.92426,0,0.65422,0.51785,0.53569,0.35287,0.59028,0.51616,0.50378,0.2938,1.06981,1.79491,1.10478,1.07942,0,0.00147913,0.00147913,0.00147913
26,4042.06,0.89289,1.35786,0.65916,0.92145,0,0.63672,0.49556,0.51717,0.34006,0.59013,0.5078,0.49417,0.29546,1.10349,1.79805,1.09917,1.09736,0,0.00143954,0.00143954,0.00143954
27,4193.54,0.88469,1.35528,0.66214,0.92253,0,0.59263,0.60484,0.57615,0.38024,0.56466,0.57539,0.54409,0.33214,1.06665,1.78692,1.05533,1.076,0,0.00139909,0.00139909,0.00139909
28,4344.13,0.88576,1.33343,0.64791,0.91943,0,0.64818,0.53005,0.55336,0.36274,0.62531,0.50712,0.52092,0.31366,1.07797,1.77184,1.07954,1.08926,0,0.00135786,0.00135786,0.00135786
29,4495.76,0.87396,1.3243,0.62863,0.91657,0,0.60361,0.59028,0.56231,0.37706,0.58637,0.57055,0.54089,0.33289,1.07329,1.78159,1.08809,1.07566,0,0.00131593,0.00131593,0.00131593
30,4647.68,0.86661,1.32147,0.63151,0.91629,0,0.62648,0.57231,0.57791,0.38129,0.60695,0.54721,0.54995,0.3367,1.07113,1.78259,1.11137,1.09116,0,0.00127338,0.00127338,0.00127338
31,4811.48,0.85157,1.29235,0.60504,0.90669,0,0.64765,0.53935,0.55932,0.37046,0.62269,0.51616,0.52594,0.32069,1.07463,1.74621,1.10162,1.08623,0,0.0012303,0.0012303,0.0012303
32,4960.01,0.85729,1.28849,0.61074,0.91036,0,0.55817,0.57404,0.55884,0.3734,0.5771,0.52491,0.52378,0.32134,1.06078,1.79909,1.06902,1.07687,0,0.00118677,0.00118677,0.00118677
33,5112.48,0.84921,1.29042,0.60148,0.90902,0,0.61936,0.53988,0.55067,0.36898,0.60427,0.52452,0.52427,0.32132,1.08571,1.76969,1.09616,1.09187,0,0.00114289,0.00114289,0.00114289
34,5264.83,0.84444,1.27063,0.59079,0.90288,0,0.63424,0.56256,0.56313,0.37052,0.67347,0.51429,0.53731,0.33071,1.05915,1.7703,1.06959,1.08179,0,0.00109874,0.00109874,0.00109874
35,5420.74,0.82285,1.23332,0.57746,0.89989,0,0.5933,0.53368,0.51412,0.33937,0.5962,0.51848,0.49721,0.29039,1.0695,1.78696,1.10953,1.08359,0,0.00105442,0.00105442,0.00105442
36,5576.66,0.81761,1.24037,0.56902,0.89567,0,0.60991,0.5627,0.56388,0.37303,0.64622,0.5271,0.54199,0.32693,1.04971,1.76217,1.08162,1.07834,0,0.00101,0.00101,0.00101
37,5727.42,0.81873,1.22729,0.56959,0.89948,0,0.61352,0.57984,0.57101,0.3776,0.59018,0.5575,0.53673,0.32621,1.05909,1.78821,1.05026,1.08587,0,0.000965584,0.000965584,0.000965584
38,5882,0.82137,1.24353,0.56256,0.89354,0,0.6302,0.55954,0.56363,0.37935,0.6019,0.53818,0.53549,0.33485,1.05088,1.75356,1.07863,1.08085,0,0.000921257,0.000921257,0.000921257
39,6035.8,0.81632,1.22396,0.55688,0.89086,0,0.68159,0.49799,0.56534,0.38605,0.67812,0.47017,0.5303,0.32496,1.05271,1.75868,1.08483,1.07376,0,0.000877109,0.000877109,0.000877109
40,6187.25,0.79761,1.20895,0.5479,0.88749,0,0.57189,0.53341,0.53314,0.35689,0.56633,0.52481,0.5024,0.30258,1.06579,1.83472,1.09038,1.08964,0,0.000833229,0.000833229,0.000833229
41,6341.77,0.78964,1.18145,0.53549,0.8845,0,0.66341,0.53378,0.55905,0.37523,0.64336,0.50782,0.52437,0.32552,1.05112,1.7988,1.06502,1.08677,0,0.000789704,0.000789704,0.000789704
42,6494.87,0.78372,1.17537,0.53186,0.88295,0,0.66676,0.52516,0.55338,0.37207,0.66513,0.52268,0.53384,0.31875,1.04438,1.77004,1.08625,1.08344,0,0.000746624,0.000746624,0.000746624
43,6646.14,0.7839,1.19169,0.53344,0.88435,0,0.64962,0.52077,0.53221,0.34997,0.59532,0.53632,0.50757,0.29763,1.0537,1.83768,1.10698,1.08274,0,0.000704073,0.000704073,0.000704073
44,6801.59,0.78046,1.16534,0.52661,0.87907,0,0.66789,0.54894,0.56863,0.38242,0.64886,0.52594,0.53671,0.32773,1.04858,1.79893,1.06595,1.08295,0,0.000662139,0.000662139,0.000662139
45,6952.55,0.77459,1.16194,0.52266,0.88124,0,0.65397,0.53871,0.5632,0.38362,0.63283,0.51842,0.5339,0.32604,1.05846,1.7653,1.05618,1.09492,0,0.000620905,0.000620905,0.000620905
46,7105.78,0.76916,1.13466,0.51307,0.87797,0,0.64759,0.52638,0.5424,0.37078,0.66296,0.49172,0.51519,0.31504,1.03965,1.79055,1.06885,1.07966,0,0.000580455,0.000580455,0.000580455
47,7258.96,0.76444,1.14724,0.50783,0.87491,0,0.65072,0.54985,0.56819,0.38795,0.6343,0.52799,0.53864,0.33295,1.0326,1.76026,1.04671,1.07884,0,0.00054087,0.00054087,0.00054087
48,7411.95,0.75477,1.12602,0.49976,0.87528,0,0.65,0.54208,0.5609,0.38194,0.64511,0.51057,0.53287,0.3317,1.0484,1.79414,1.10528,1.08918,0,0.00050223,0.00050223,0.00050223
49,7562.9,0.75499,1.13757,0.50409,0.87668,0,0.65135,0.56058,0.57202,0.3886,0.62423,0.53671,0.54121,0.33584,1.04284,1.78565,1.06785,1.08709,0,0.000464612,0.000464612,0.000464612
50,7714.81,0.75052,1.13688,0.49526,0.87017,0,0.62831,0.56141,0.56085,0.37287,0.65512,0.51122,0.53422,0.324,1.04429,1.77195,1.07716,1.07869,0,0.000428093,0.000428093,0.000428093
51,7873.81,0.74292,1.10507,0.48769,0.87037,0,0.63755,0.5517,0.56751,0.38485,0.63234,0.51938,0.5397,0.33054,1.04589,1.78956,1.07078,1.08677,0,0.000392745,0.000392745,0.000392745
52,8023.4,0.73146,1.09162,0.48455,0.86666,0,0.6717,0.53925,0.5456,0.36418,0.65506,0.51531,0.51848,0.31239,1.03576,1.79677,1.0691,1.08376,0,0.000358641,0.000358641,0.000358641
53,8174.28,0.72635,1.08683,0.47762,0.86444,0,0.61849,0.55732,0.54848,0.36299,0.59724,0.52813,0.51729,0.31121,1.03838,1.81844,1.09044,1.09095,0,0.000325848,0.000325848,0.000325848
54,8324.75,0.73055,1.09271,0.47918,0.86493,0,0.62578,0.56425,0.5379,0.36285,0.6002,0.54252,0.50897,0.30687,1.03587,1.82177,1.0961,1.08536,0,0.000294433,0.000294433,0.000294433
55,8478.47,0.71968,1.07361,0.47154,0.86157,0,0.63837,0.56252,0.55452,0.37436,0.61353,0.5343,0.51997,0.32346,1.03803,1.81106,1.0828,1.08573,0,0.000264459,0.000264459,0.000264459
56,8634.31,0.7143,1.06316,0.46648,0.8625,0,0.64647,0.56017,0.56388,0.37981,0.62807,0.52653,0.53267,0.33133,1.03624,1.82829,1.07013,1.08536,0,0.000235987,0.000235987,0.000235987
57,8786.1,0.70961,1.04544,0.46363,0.86165,0,0.60995,0.55366,0.55825,0.37698,0.60236,0.54349,0.53632,0.32876,1.0421,1.83953,1.07,1.08849,0,0.000209073,0.000209073,0.000209073
58,8935.26,0.70911,1.05957,0.46224,0.8606,0,0.63748,0.56486,0.55264,0.37382,0.62217,0.53853,0.52381,0.31932,1.03737,1.83775,1.07832,1.09093,0,0.000183772,0.000183772,0.000183772
59,9089.46,0.7077,1.05522,0.45982,0.85987,0,0.67751,0.54699,0.54893,0.369,0.66474,0.52086,0.51897,0.31139,1.03185,1.81082,1.09068,1.08458,0,0.000160136,0.000160136,0.000160136
60,9240.88,0.70375,1.04697,0.45921,0.859,0,0.66729,0.54681,0.5542,0.37427,0.64785,0.52397,0.52902,0.3248,1.0299,1.81076,1.09047,1.08405,0,0.00013821,0.00013821,0.00013821
61,9342.69,0.69658,1.01834,0.45919,0.85939,0,0.63448,0.55993,0.55043,0.36637,0.60023,0.53806,0.51927,0.31824,1.05492,1.92062,1.08971,1.11351,0,0.000118041,0.000118041,0.000118041
62,9431.1,0.67885,0.9704,0.43464,0.84851,0,0.66308,0.53989,0.55358,0.36888,0.65076,0.50989,0.52443,0.31998,1.04203,1.89482,1.08396,1.09996,0,9.96675e-05,9.96675e-05,9.96675e-05
63,9515.83,0.66015,0.9492,0.42399,0.8475,0,0.6834,0.54521,0.56366,0.37765,0.65819,0.52264,0.53228,0.3268,1.03519,1.87175,1.07551,1.09614,0,8.31275e-05,8.31275e-05,8.31275e-05
64,9602.38,0.66053,0.94327,0.4257,0.84741,0,0.70662,0.53459,0.55258,0.37038,0.68051,0.51525,0.52394,0.31914,1.04214,1.89943,1.08103,1.10086,0,6.8454e-05,6.8454e-05,6.8454e-05
65,9690.35,0.65961,0.9583,0.42173,0.84335,0,0.63945,0.55451,0.55518,0.37254,0.61451,0.53031,0.52399,0.32194,1.03769,1.88748,1.09314,1.09863,0,5.56768e-05,5.56768e-05,5.56768e-05
66,9786.62,0.66044,0.95812,0.42278,0.84428,0,0.61106,0.57696,0.5509,0.37052,0.67719,0.49198,0.52309,0.31905,1.04092,1.87936,1.08526,1.10313,0,4.48214e-05,4.48214e-05,4.48214e-05
67,9872.91,0.65686,0.94439,0.41855,0.84376,0,0.63808,0.56007,0.54916,0.3676,0.62056,0.53928,0.5211,0.31768,1.04274,1.88369,1.08607,1.10213,0,3.59097e-05,3.59097e-05,3.59097e-05
68,9959.67,0.65162,0.9367,0.41829,0.84506,0,0.69009,0.53697,0.55391,0.37151,0.66911,0.51367,0.52417,0.31953,1.04341,1.88624,1.08607,1.10649,0,2.89597e-05,2.89597e-05,2.89597e-05
69,10048.3,0.65621,0.94437,0.41872,0.8454,0,0.67221,0.54655,0.54797,0.36676,0.64998,0.52635,0.52222,0.31902,1.04256,1.87913,1.09752,1.10389,0,2.39854e-05,2.39854e-05,2.39854e-05
